time,pressure_hPa,precipitation_mm,luminous_intensity_lux,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,is_active_alert,alert_severity,alert_id
2024-12-12 16:10:00,1017.888,0.0,1184.44,-0.8870108331782218,-0.4617486132350336,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:20:00,1017.9344444444444,0.0,1050.6244444444444,-0.90630778703665,-0.42261826174069916,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:30:00,1018.011,0.0,1322.6799999999998,-0.9238795325112865,-0.38268343236509034,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:40:00,1018.238,0.0,970.444,-0.9396926207859082,-0.3420201433256694,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:50:00,1018.369,0.0,633.691,-0.9537169507482267,-0.3007057995042738,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:00:00,1018.501,0.0,555.5409999999999,-0.9659258262890683,-0.25881904510252063,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:10:00,1018.502,0.0,397.394,-0.9762960071199334,-0.21643961393810282,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:20:00,1018.65,0.0,194.089,-0.984807753012208,-0.17364817766693033,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:30:00,1018.6530000000002,0.0,57.508,-0.9914448613738104,-0.13052619222005163,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:40:00,1018.566,0.0,13.457000000000004,-0.9961946980917455,-0.08715574274765825,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:50:00,1018.51,0.0,7.986666666666666,-0.9990482215818578,-0.04361938736533613,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:00:00,1018.666,0.0,7.37,-1.0,-1.8369701987210297e-16,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:10:00,1018.819,0.0,7.37,-0.9990482215818578,0.043619387365335764,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:20:00,1019.06,0.0,7.37,-0.9961946980917455,0.08715574274765789,-0.3204232733919109,0.947274472298717,False,,
