time,pressure_hPa,precipitation_mm,luminous_intensity_lux,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,is_active_alert,alert_severity,alert_id
2024-12-12 16:10:00,894.682,0.0,985.742,-0.8870108331782218,-0.4617486132350336,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:20:00,894.7419999999998,0.0,868.1470000000002,-0.90630778703665,-0.42261826174069916,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:30:00,894.8209999999999,0.0,1107.21,-0.9238795325112865,-0.38268343236509034,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:40:00,895.0440000000001,0.0,747.601,-0.9396926207859082,-0.3420201433256694,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 16:50:00,895.183,0.0,528.999,-0.9537169507482267,-0.3007057995042738,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:00:00,895.2988888888888,0.0,483.3277777777778,-0.9659258262890683,-0.25881904510252063,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:10:00,895.301,0.0,354.81499999999994,-0.9762960071199334,-0.21643961393810282,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:20:00,895.4289999999999,0.0,191.14,-0.984807753012208,-0.17364817766693033,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:30:00,895.457,0.0,80.179,-0.9914448613738104,-0.13052619222005163,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:40:00,895.3609999999999,0.0,40.181,-0.9961946980917455,-0.08715574274765825,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 17:50:00,895.3,0.0,33.916000000000004,-0.9990482215818578,-0.04361938736533613,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:00:00,895.4860000000001,0.0,33.732,-1.0,-1.8369701987210297e-16,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:10:00,895.6277777777776,0.0,34.20222222222222,-0.9990482215818578,0.043619387365335764,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:20:00,895.8639999999999,0.0,34.652,-0.9961946980917455,0.08715574274765789,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:30:00,895.9309999999998,0.0,34.652,-0.9914448613738105,0.13052619222005127,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:40:00,895.973,0.0,34.652,-0.9848077530122081,0.17364817766692997,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 18:50:00,896.003,0.0,33.916000000000004,-0.9762960071199335,0.21643961393810246,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 19:00:00,896.0809999999999,0.0,34.1,-0.9659258262890684,0.2588190451025203,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 19:10:00,896.0709999999999,0.0,34.468,-0.9537169507482268,0.30070579950427345,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 19:20:00,896.143,0.0,34.652,-0.9396926207859083,0.342020143325669,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 19:30:00,896.344,0.0,34.10000000000001,-0.9238795325112866,0.38268343236509,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 19:40:00,896.566,0.0,34.284,-0.9063077870366503,0.42261826174069883,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 19:50:00,896.8288888888887,0.0,34.20222222222222,-0.887010833178222,0.46174861323503325,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 20:00:00,896.9439999999998,0.0,34.284000000000006,-0.8660254037844386,0.5000000000000001,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 20:10:00,896.982,0.0,34.284000000000006,-0.8433914458128857,0.5372996083468239,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 20:20:00,897.0289999999999,0.0,34.1,-0.8191520442889918,0.573576436351046,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 20:30:00,897.1179999999998,0.0,34.284,-0.7933533402912352,0.6087614290087205,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 20:40:00,897.217,0.0,35.02,-0.7660444431189781,0.6427876096865393,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 20:50:00,897.341,0.0,34.284000000000006,-0.7372773368101242,0.6755902076156601,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 21:00:00,897.4040000000001,0.0,34.652,-0.7071067811865477,0.7071067811865474,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 21:10:00,897.5409999999999,0.0,34.468,-0.6755902076156605,0.7372773368101239,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 21:20:00,897.704,0.0,34.652,-0.6427876096865396,0.7660444431189778,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 21:30:00,897.7511111111111,0.0,34.611111111111114,-0.6087614290087209,0.7933533402912349,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 21:40:00,897.7639999999999,0.0,34.284,-0.5735764363510465,0.8191520442889916,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 21:50:00,897.8019999999999,0.0,33.916000000000004,-0.5372996083468242,0.8433914458128855,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 22:00:00,897.7059999999998,0.0,34.284000000000006,-0.5000000000000004,0.8660254037844384,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 22:10:00,897.6569999999999,0.0,34.652,-0.46174861323503363,0.8870108331782218,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 22:20:00,897.5869999999999,0.0,33.916000000000004,-0.4226182617406992,0.90630778703665,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 22:30:00,897.628,0.0,34.468,-0.3826834323650904,0.9238795325112865,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 22:40:00,897.6469999999999,0.0,34.1,-0.34202014332566943,0.9396926207859081,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 22:50:00,897.551,0.0,33.732000000000006,-0.30070579950427384,0.9537169507482267,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 23:00:00,897.3466666666666,0.0,33.99777777777778,-0.2588190451025207,0.9659258262890683,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 23:10:00,897.274,0.0,34.1,-0.21643961393810288,0.9762960071199334,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 23:20:00,897.2299999999999,0.0,34.468,-0.1736481776669304,0.984807753012208,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 23:30:00,897.211,0.0,34.1,-0.13052619222005168,0.9914448613738104,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 23:40:00,897.1869999999999,0.0,33.916000000000004,-0.08715574274765832,0.9961946980917455,-0.3204232733919109,0.947274472298717,False,,
2024-12-12 23:50:00,897.07,0.0,33.916000000000004,-0.043619387365336194,0.9990482215818578,-0.3204232733919109,0.947274472298717,False,,
2024-12-13 00:00:00,896.9730000000002,0.0,34.284000000000006,0.0,1.0,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 00:10:00,896.7788888888889,0.0,33.58888888888889,0.043619387365336,0.9990482215818578,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 00:20:00,896.7109999999999,0.0,34.468,0.08715574274765817,0.9961946980917455,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 00:30:00,896.7049999999999,0.0,34.1,0.13052619222005157,0.9914448613738104,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 00:40:00,896.635,0.0,33.916000000000004,0.17364817766693033,0.984807753012208,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 00:50:00,896.5609999999999,0.0,34.10000000000001,0.21643961393810288,0.9762960071199334,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 01:00:00,896.4399999999999,0.0,34.1,0.25881904510252074,0.9659258262890683,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 01:10:00,896.382,0.0,34.836,0.3007057995042731,0.9537169507482269,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 01:20:00,896.2279999999998,0.0,34.1,0.3420201433256687,0.9396926207859084,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 01:30:00,895.9439999999998,0.0,33.732,0.3826834323650898,0.9238795325112867,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 01:40:00,895.8179999999999,0.0,34.652,0.42261826174069944,0.9063077870366499,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 01:50:00,895.6522222222222,0.0,33.99777777777778,0.4617486132350339,0.8870108331782217,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 02:00:00,895.582,0.0,33.916000000000004,0.49999999999999994,0.8660254037844387,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 02:10:00,895.4859999999999,0.0,34.10000000000001,0.5372996083468239,0.8433914458128857,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 02:20:00,895.457,0.0,33.916,0.573576436351046,0.8191520442889918,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 02:30:00,895.4309999999999,0.0,34.284,0.6087614290087207,0.7933533402912352,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 02:40:00,895.3769999999998,0.0,33.732,0.6427876096865393,0.766044443118978,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 02:50:00,895.345,0.0,34.652,0.6755902076156601,0.7372773368101241,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 03:00:00,895.235,0.0,34.10000000000001,0.7071067811865475,0.7071067811865476,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 03:10:00,895.143,0.0,34.1,0.7372773368101241,0.6755902076156602,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 03:20:00,895.1919999999998,0.0,34.1,0.766044443118978,0.6427876096865394,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 03:30:00,895.3111111111111,0.0,33.99777777777778,0.7933533402912352,0.6087614290087207,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 03:40:00,895.307,0.0,34.284000000000006,0.8191520442889918,0.5735764363510462,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 03:50:00,895.2329999999998,0.0,33.916000000000004,0.8433914458128857,0.5372996083468239,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 04:00:00,895.216,0.0,34.1,0.8660254037844386,0.5000000000000001,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 04:10:00,895.265,0.0,33.916000000000004,0.8870108331782216,0.4617486132350341,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 04:20:00,895.3039999999999,0.0,33.732000000000006,0.9063077870366499,0.42261826174069944,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 04:30:00,895.324,0.0,34.284000000000006,0.9238795325112867,0.38268343236508984,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 04:40:00,895.424,0.0,34.284,0.9396926207859083,0.3420201433256688,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 04:50:00,895.4699999999999,0.0,34.468,0.9537169507482269,0.30070579950427306,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 05:00:00,895.5922222222222,0.0,33.99777777777778,0.9659258262890683,0.25881904510252074,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 05:10:00,895.601,0.0,33.364000000000004,0.9762960071199334,0.2164396139381029,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 05:20:00,895.5739999999998,0.0,34.468,0.984807753012208,0.17364817766693041,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 05:30:00,895.7470000000001,0.0,36.681,0.9914448613738104,0.1305261922200517,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 05:40:00,895.7599999999999,0.0,71.70000000000002,0.9961946980917455,0.08715574274765836,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 05:50:00,895.7359999999999,0.0,205.333,0.9990482215818578,0.04361938736533601,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 06:00:00,896.0055555555555,0.0,391.57666666666665,1.0,6.123233995736766e-17,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 06:10:00,896.15,0.0,605.676,0.9990482215818578,-0.04361938736533589,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 06:20:00,896.2189999999998,0.0,882.3399999999999,0.9961946980917455,-0.08715574274765824,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 06:30:00,896.414,0.0,1094.861,0.9914448613738105,-0.13052619222005138,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 06:40:00,896.631,0.0,1297.245,0.984807753012208,-0.1736481776669303,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 06:50:00,896.7199999999999,0.0,1531.7000000000005,0.9762960071199334,-0.2164396139381028,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 07:00:00,896.8979999999999,0.0,1750.119,0.9659258262890683,-0.25881904510252085,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 07:10:00,896.9599999999998,0.0,1979.227,0.9537169507482269,-0.30070579950427295,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 07:20:00,897.1159999999998,0.0,2281.513,0.9396926207859084,-0.3420201433256687,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 07:30:00,897.2439999999999,0.0,2554.49,0.9238795325112867,-0.3826834323650897,-0.30411483232751857,0.9526353808033823,False,,
2024-12-13 07:40:00,897.412,0.0,3088.465,0.90630778703665,-0.42261826174069933,-0.30411483232751857,0.9526353808033823,False,,
